prospect_id,prospect_candidate_code,prospect_candidate_status,prospect_application_date
4410,4306,Inscrito,18-04-2021
4411,25203,Prospect,10-03-2021
4411,25202,Prospect,10-03-2021
4411,13003,Encaminhado ao Requisitante,04-03-2021
4412,24933,Contratado pela Decision,01-03-2021
4413,25169,Contratado pela Decision,10-03-2021
4413,18382,Encaminhado ao Requisitante,03-03-2021
4414,25083,Encaminhado ao Requisitante,11-03-2021
4414,25058,Encaminhado ao Requisitante,04-03-2021
4414,24703,Prospect,04-03-2021
4417,25040,Inscrito,09-03-2021
4417,6745,Encaminhado ao Requisitante,09-03-2021
4417,20849,Encaminhado ao Requisitante,09-03-2021
4417,9847,Encaminhado ao Requisitante,04-03-2021
4418,25872,Prospect,31-03-2021
4418,25893,Prospect,01-04-2021
4418,25047,Prospect,03-03-2021
4418,25046,Não Aprovado pelo RH,03-03-2021
4418,24991,Não Aprovado pelo RH,02-03-2021
4418,24989,Não Aprovado pelo RH,02-03-2021
4418,24983,Prospect,02-03-2021
4418,24978,Prospect,02-03-2021
4418,24977,Não Aprovado pelo RH,02-03-2021
4418,24975,Não Aprovado pelo RH,02-03-2021
4418,24973,Prospect,02-03-2021
4418,21183,Encaminhado ao Requisitante,05-03-2021
4419,25113,Encaminhado ao Requisitante,08-03-2021
442,14515,Inscrito,03-04-2019
4421,15826,Encaminhado ao Requisitante,02-03-2021
4421,12504,Encaminhado ao Requisitante,02-03-2021
4421,3076,Encaminhado ao Requisitante,03-03-2021
4421,3005,Prospect,03-03-2021
4421,25037,Prospect,03-03-2021
4422,25039,Encaminhado ao Requisitante,03-03-2021
4422,25017,Não Aprovado pelo RH,03-03-2021
4422,18719,Encaminhado ao Requisitante,03-03-2021
4423,25025,Encaminhado ao Requisitante,03-03-2021
4423,25018,Encaminhado ao Requisitante,03-03-2021
4426,11074,Encaminhado ao Requisitante,19-03-2021
4426,14334,Encaminhado ao Requisitante,19-03-2021
4426,25167,Contratado como Hunting,09-03-2021
4427,25175,Prospect,10-03-2021
4427,25984,Inscrito,07-04-2021
4427,25199,Encaminhado ao Requisitante,10-03-2021
4427,25176,Encaminhado ao Requisitante,10-03-2021
4427,24954,Inscrito,05-03-2021
4428,3178,Prospect,04-03-2021
4428,22764,Prospect,04-03-2021
4428,25149,Encaminhado ao Requisitante,09-03-2021
4428,25159,Encaminhado ao Requisitante,09-03-2021
4429,25159,Encaminhado ao Requisitante,09-03-2021
4429,25149,Encaminhado ao Requisitante,09-03-2021
4429,17925,Prospect,03-03-2021
4429,12667,Encaminhado ao Requisitante,08-03-2021
4430,25160,Prospect,09-03-2021
4430,25305,Encaminhado ao Requisitante,15-03-2021
4430,25173,Prospect,10-03-2021
4430,25161,Prospect,09-03-2021
4430,25112,Encaminhado ao Requisitante,08-03-2021
4430,25056,Não Aprovado pelo Requisitante,04-03-2021
4430,25049,Encaminhado ao Requisitante,04-03-2021
4430,25048,Não Aprovado pelo Requisitante,03-03-2021
4430,17968,Inscrito,03-03-2021
4431,25877,Desistiu,01-04-2021
4431,27023,Encaminhado ao Requisitante,01-06-2021
4431,25003,Inscrito,02-03-2021
4431,23829,Inscrito,14-05-2021
4431,24372,Contratado pela Decision,05-03-2021
4431,27172,Inscrito,07-06-2021
4431,25073,Contratado pela Decision,04-03-2021
4431,25081,Encaminhado ao Requisitante,05-03-2021
4431,22789,Não Aprovado pelo Cliente,05-03-2021
4431,17968,Inscrito,03-03-2021
4431,3507,Inscrito,29-03-2021
4431,3447,Inscrito,19-04-2021
4431,25088,Não Aprovado pelo Cliente,05-03-2021
4432,3447,Inscrito,03-03-2021
4432,4015,Desistiu,04-03-2021
4432,5075,Encaminhado ao Requisitante,05-03-2021
4432,7577,Encaminhado ao Requisitante,05-03-2021
4432,7793,Desistiu,04-03-2021
4432,15901,Desistiu,04-03-2021
4432,18157,Não Aprovado pelo Cliente,05-03-2021
4432,24669,Encaminhado ao Requisitante,05-03-2021
4432,24999,Desistiu,05-03-2021
4432,25045,Não Aprovado pelo Requisitante,03-03-2021
4432,25069,Não Aprovado pelo Requisitante,04-03-2021
4432,25100,Encaminhado ao Requisitante,05-03-2021
4432,17968,Inscrito,03-03-2021
4433,24988,Encaminhado ao Requisitante,03-03-2021
4433,23297,Encaminhado ao Requisitante,03-03-2021
4433,388,Encaminhado ao Requisitante,03-03-2021
4434,24234,Prospect,03-03-2021
4434,23829,Inscrito,12-05-2021
4434,24928,Não Aprovado pelo Cliente,03-03-2021
4434,1474,Encaminhado ao Requisitante,05-04-2021
4434,24988,Prospect,03-03-2021
4434,25026,Não Aprovado pelo Cliente,03-03-2021
4434,25262,Prospect,19-03-2021
4434,26349,Prospect,27-04-2021
4434,24979,Não Aprovado pelo Cliente,03-03-2021
4435,25015,Contratado pela Decision,03-03-2021
4435,25670,Contratado pela Decision,26-03-2021
4436,7467,Encaminhado ao Requisitante,03-03-2021
4436,18193,Encaminhado ao Requisitante,03-03-2021
4437,25084,Encaminhado ao Requisitante,05-03-2021
4437,25083,Encaminhado ao Requisitante,05-03-2021
4437,25082,Encaminhado ao Requisitante,05-03-2021
4438,25061,Entrevista com Cliente,04-03-2021
4438,18235,Não Aprovado pelo Cliente,03-03-2021
4438,25078,Entrevista Técnica,05-03-2021
4438,25085,Não Aprovado pelo Requisitante,05-03-2021
4438,25072,Encaminhado ao Requisitante,04-03-2021
4438,25086,Entrevista Técnica,05-03-2021
4439,14303,Encaminhado ao Requisitante,12-03-2021
4439,15923,Contratado pela Decision,11-03-2021
4439,23359,Prospect,12-03-2021
4439,24287,Encaminhado ao Requisitante,12-03-2021
4439,15187,Prospect,11-03-2021
4440,25123,Encaminhado ao Requisitante,08-03-2021
4441,22165,Prospect,08-03-2021
4441,16802,Prospect,04-03-2021
4441,15558,Encaminhado ao Requisitante,04-03-2021
4441,12303,Encaminhado ao Requisitante,08-03-2021
4441,12127,Encaminhado ao Requisitante,09-03-2021
4441,24277,Prospect,04-03-2021
4443,25066,Encaminhado ao Requisitante,04-03-2021
4443,17912,Encaminhado ao Requisitante,08-03-2021
4443,11943,Encaminhado ao Requisitante,04-03-2021
4444,25058,Encaminhado ao Requisitante,04-03-2021
4444,20335,Encaminhado ao Requisitante,04-03-2021
4444,24703,Prospect,04-03-2021
4446,25097,Encaminhado ao Requisitante,05-03-2021
4446,25090,Encaminhado ao Requisitante,05-03-2021
4446,25080,Encaminhado ao Requisitante,05-03-2021
4446,25066,Encaminhado ao Requisitante,04-03-2021
4446,24255,Inscrito,05-03-2021
4446,11943,Encaminhado ao Requisitante,04-03-2021
4446,6048,Encaminhado ao Requisitante,05-03-2021
4447,25340,Encaminhado ao Requisitante,05-04-2021
4447,25229,Inscrito,11-03-2021
4447,24289,Não Aprovado pelo Cliente,04-03-2021
4448,25317,Contratado pela Decision,15-03-2021
4448,23981,Prospect,12-03-2021
4448,19991,Prospect,12-03-2021
4448,20707,Prospect,12-03-2021
445,13008,Prospect,29-03-2019
4450,25382,Desistiu,17-03-2021
4451,19922,Encaminhado ao Requisitante,13-04-2021
4451,25338,Encaminhado ao Requisitante,07-04-2021
4451,25343,Aprovado,16-03-2021
4451,25344,Encaminhado ao Requisitante,16-03-2021
4451,25988,Encaminhado ao Requisitante,08-04-2021
4452,18222,Entrevista Técnica,28-04-2021
4452,4767,Desistiu,05-03-2021
4452,26036,Desistiu,09-04-2021
4453,16017,Encaminhado ao Requisitante,29-04-2021
4453,19717,Prospect,31-03-2021
4453,25046,Prospect,09-03-2021
4454,25068,Contratado pela Decision,04-03-2021
4455,63,Prospect,08-03-2021
4456,388,Prospect,16-03-2021
4456,21060,Encaminhado ao Requisitante,17-03-2021
4456,25102,Inscrito,06-03-2021
4456,19483,Encaminhado ao Requisitante,16-03-2021
4457,25136,Encaminhado ao Requisitante,09-03-2021
4457,25059,Encaminhado ao Requisitante,04-03-2021
4457,16575,Encaminhado ao Requisitante,05-03-2021
4458,25079,Contratado pela Decision,05-03-2021
4459,26037,Encaminhado ao Requisitante,09-04-2021
4459,26032,Prospect,09-04-2021
4459,26031,Encaminhado ao Requisitante,09-04-2021
4459,26030,Prospect,09-04-2021
4459,25257,Encaminhado ao Requisitante,12-03-2021
4459,25129,Não Aprovado pelo Cliente,08-03-2021
4459,547,Não Aprovado pelo Cliente,08-03-2021
4459,19561,Encaminhado ao Requisitante,05-03-2021
4460,25321,Contratado pela Decision,15-03-2021
4460,25181,Encaminhado ao Requisitante,10-03-2021
4460,25151,Encaminhado ao Requisitante,09-03-2021
4460,14335,Não Aprovado pelo Requisitante,08-03-2021
4460,9993,Encaminhado ao Requisitante,09-03-2021
4460,25332,Inscrito,16-03-2021
4461,25236,Encaminhado ao Requisitante,11-03-2021
4461,25128,Não Aprovado pelo RH,08-03-2021
4462,25101,Não Aprovado pelo RH,05-03-2021
4462,25359,Prospect,16-03-2021
4462,25234,Prospect,11-03-2021
4462,25204,Encaminhado ao Requisitante,10-03-2021
4462,25200,Encaminhado ao Requisitante,10-03-2021
4463,19483,Encaminhado ao Requisitante,09-03-2021
4463,25107,Prospect,08-03-2021
4464,25664,Encaminhado ao Requisitante,26-03-2021
4465,22466,Prospect,08-03-2021
4465,22449,Encaminhado ao Requisitante,08-03-2021
4465,20473,Encaminhado ao Requisitante,08-03-2021
4465,19770,Encaminhado ao Requisitante,11-03-2021
4465,25115,Encaminhado ao Requisitante,08-03-2021
4466,25397,Não Aprovado pelo RH,18-03-2021
4466,25396,Não Aprovado pelo RH,18-03-2021
4466,25394,Não Aprovado pelo RH,18-03-2021
4466,25393,Não Aprovado pelo RH,18-03-2021
4466,6797,Prospect,24-03-2021
4466,5506,Não Aprovado pelo RH,18-03-2021
4466,4306,Inscrito,18-04-2021
4467,25119,Encaminhado ao Requisitante,08-03-2021
4468,25133,Não Aprovado pelo Cliente,08-03-2021
4468,19274,Entrevista com Cliente,11-03-2021
4469,25108,Não Aprovado pelo Cliente,08-03-2021
4469,19179,Não Aprovado pelo Cliente,09-03-2021
4469,3356,Não Aprovado pelo Cliente,09-03-2021
447,14507,Contratado pela Decision,12-03-2019
4470,25126,Prospect,08-03-2021
4470,25124,Prospect,08-03-2021
4470,25118,Encaminhado ao Requisitante,08-03-2021
4470,25116,Prospect,08-03-2021
4470,25127,Encaminhado ao Requisitante,08-03-2021
4471,24242,Encaminhado ao Requisitante,08-03-2021
4471,23665,Prospect,08-03-2021
4472,24756,Entrevista Técnica,15-03-2021
4472,25591,Encaminhado ao Requisitante,24-03-2021
4472,25212,Entrevista Técnica,11-03-2021
4472,24332,Prospect,08-03-2021
4472,17701,Entrevista Técnica,10-03-2021
4472,25182,Entrevista Técnica,10-03-2021
4472,24562,Prospect,08-03-2021
4473,25114,Documentação CLT,08-03-2021
4473,25110,Documentação CLT,08-03-2021
4473,25105,Encaminhado ao Requisitante,08-03-2021
4474,25131,Contratado pela Decision,08-03-2021
4475,23297,Encaminhado ao Requisitante,22-03-2021
4476,25080,Encaminhado ao Requisitante,09-03-2021
4476,24678,Encaminhado ao Requisitante,09-03-2021
4476,19314,Prospect,09-03-2021
4476,12101,Encaminhado ao Requisitante,09-03-2021
4477,25163,Prospect,09-03-2021
4477,25157,Encaminhado ao Requisitante,09-03-2021
4477,25134,Não Aprovado pelo RH,09-03-2021
4477,23834,Encaminhado ao Requisitante,09-03-2021
4477,25158,Prospect,09-03-2021
4478,25138,Não Aprovado pelo Cliente,09-03-2021
4478,25187,Prospect,10-03-2021
4478,25139,Prospect,09-03-2021
4478,25140,Prospect,09-03-2021
4478,25141,Prospect,09-03-2021
4478,25142,Prospect,09-03-2021
4478,25143,Prospect,09-03-2021
4478,25146,Prospect,09-03-2021
4478,24645,Desistiu,09-03-2021
4478,25147,Prospect,09-03-2021
4478,25152,Prospect,09-03-2021
4478,25153,Prospect,09-03-2021
4478,25154,Prospect,09-03-2021
4478,25144,Prospect,09-03-2021
4478,24001,Prospect,09-03-2021
4478,19386,Prospect,09-03-2021
4478,19437,Prospect,09-03-2021
4478,25155,Prospect,09-03-2021
4478,17585,Prospect,09-03-2021
4478,12970,Prospect,09-03-2021
4478,25189,Prospect,10-03-2021
4478,25331,Inscrito,16-03-2021
4478,26065,Encaminhado ao Requisitante,12-04-2021
4478,20470,Prospect,09-03-2021
4478,25156,Encaminhado ao Requisitante,09-03-2021
4479,27134,Prospect,16-03-2021
4479,9271,Desistiu,16-03-2021
4479,7358,Encaminhado ao Requisitante,16-03-2021
448,1834,Contratado pela Decision,13-03-2019
4480,25384,Encaminhado ao Requisitante,17-03-2021
4480,25183,Prospect,10-03-2021
4480,23661,Não Aprovado pelo Cliente,09-03-2021
4481,25135,Não Aprovado pelo Cliente,09-03-2021
4481,25210,Contratado pela Decision,11-03-2021
4481,25209,Encaminhado ao Requisitante,11-03-2021
4481,9138,Encaminhado ao Requisitante,10-03-2021
4481,4013,Não Aprovado pelo Cliente,09-03-2021
4482,25309,Encaminhado ao Requisitante,15-03-2021
4482,7847,Prospect,15-03-2021
4482,82,Prospect,15-03-2021
4483,25150,Encaminhado ao Requisitante,09-03-2021
4484,25864,Não Aprovado pelo RH,31-03-2021
4484,25866,Não Aprovado pelo RH,31-03-2021
4484,25863,Prospect,31-03-2021
4484,25862,Prospect,31-03-2021
4484,25861,Prospect,31-03-2021
4484,25606,Prospect,24-03-2021
4484,25869,Prospect,31-03-2021
4484,25868,Não Aprovado pelo RH,31-03-2021
4485,22958,Encaminhado ao Requisitante,11-03-2021
4486,15446,Prospect,09-03-2021
4486,26029,Entrevista Técnica,09-04-2021
4486,25980,Encaminhado ao Requisitante,07-04-2021
4486,25828,Inscrito,30-03-2021
4486,25148,Desistiu,09-03-2021
4488,5325,Encaminhado ao Requisitante,09-03-2021
4488,22005,Prospect,09-03-2021
4488,24143,Encaminhado ao Requisitante,09-03-2021
4488,25332,Inscrito,16-03-2021
4488,25232,Encaminhado ao Requisitante,11-03-2021
4488,25161,Inscrito,10-03-2021
4488,24254,Encaminhado ao Requisitante,09-03-2021
4489,21033,Encaminhado ao Requisitante,10-03-2021
4489,25170,Encaminhado ao Requisitante,10-03-2021
4489,19461,Encaminhado ao Requisitante,09-03-2021
449,14552,Encaminhado ao Requisitante,14-03-2019
449,14551,Encaminhado ao Requisitante,14-03-2019
449,8448,Encaminhado ao Requisitante,14-03-2019
4491,25829,Inscrito,02-04-2021
4491,25378,Prospect,17-03-2021
4492,17359,Encaminhado ao Requisitante,17-03-2021
4492,13902,Encaminhado ao Requisitante,15-03-2021
4492,6745,Encaminhado ao Requisitante,15-03-2021
4492,25283,Inscrito,13-03-2021
4494,26588,Não Aprovado pelo Cliente,11-05-2021
4494,25907,Inscrito,03-04-2021
4494,25524,Não Aprovado pelo Cliente,22-03-2021
4494,25523,Não Aprovado pelo Cliente,22-03-2021
4494,25520,Prospect,22-03-2021
4494,14246,Não Aprovado pelo Cliente,30-04-2021
4497,25172,Desistiu,10-03-2021
4497,24005,Contratado pela Decision,26-03-2021
4497,25771,Contratado pela Decision,29-03-2021
4498,24529,Contratado pela Decision,10-03-2021
4499,25269,Aprovado,12-03-2021
45,12720,Encaminhado ao Requisitante,20-12-2018
450,14535,Encaminhado ao Requisitante,14-03-2019
450,12803,Encaminhado ao Requisitante,15-03-2019
450,10,Encaminhado ao Requisitante,14-03-2019
4500,143,Contratado pela Decision,10-03-2021
4501,25318,Prospect,15-03-2021
4501,25324,Encaminhado ao Requisitante,15-03-2021
4501,25323,Prospect,15-03-2021
4501,25320,Encaminhado ao Requisitante,15-03-2021
4502,24772,Contratado pela Decision,10-03-2021
4503,14847,Contratado pela Decision,10-03-2021
4504,25211,Encaminhado ao Requisitante,11-03-2021
4504,25177,Prospect,10-03-2021
4504,24320,Encaminhado ao Requisitante,11-03-2021
4505,18077,Aprovado,10-03-2021
4506,22712,Encaminhado ao Requisitante,12-03-2021
4506,25251,Encaminhado ao Requisitante,12-03-2021
4506,22614,Encaminhado ao Requisitante,12-03-2021
4506,25207,Encaminhado ao Requisitante,11-03-2021
4506,22612,Encaminhado ao Requisitante,12-03-2021
4506,22755,Encaminhado ao Requisitante,12-03-2021
4507,25911,Encaminhado ao Requisitante,07-04-2021
4508,27660,Inscrito,23-06-2021
4508,27321,Inscrito,11-06-2021
4508,26147,Inscrito,15-04-2021
4508,25465,Prospect,19-03-2021
4508,25460,Prospect,19-03-2021
4508,1677,Inscrito,18-05-2021
4509,25166,Contratado pela Decision,09-03-2021
451,14931,Encaminhado ao Requisitante,17-04-2019
451,14942,Encaminhado ao Requisitante,22-04-2019
4510,25011,Encaminhado ao Requisitante,11-03-2021
4510,13063,Encaminhado ao Requisitante,11-03-2021
4510,6067,Encaminhado ao Requisitante,12-03-2021
4511,25180,Encaminhado ao Requisitante,10-03-2021
4511,22156,Encaminhado ao Requisitante,10-03-2021
4511,22123,Encaminhado ao Requisitante,11-03-2021
4512,25229,Inscrito,11-03-2021
4512,19350,Encaminhado ao Requisitante,10-03-2021
4512,16744,Encaminhado ao Requisitante,10-03-2021
4512,8761,Encaminhado ao Requisitante,10-03-2021
4513,25283,Inscrito,13-03-2021
4513,24289,Encaminhado ao Requisitante,10-03-2021
4513,25185,Encaminhado ao Requisitante,10-03-2021
4513,22411,Encaminhado ao Requisitante,10-03-2021
4513,16681,Encaminhado ao Requisitante,10-03-2021
4513,11466,Encaminhado ao Requisitante,10-03-2021
4513,25186,Encaminhado ao Requisitante,10-03-2021
4514,25229,Inscrito,11-03-2021
4514,24297,Encaminhado ao Requisitante,10-03-2021
4514,12504,Encaminhado ao Requisitante,10-03-2021
4514,3076,Encaminhado ao Requisitante,11-03-2021
4515,25943,Prospect,06-04-2021
4515,16430,Prospect,06-04-2021
4515,17245,Prospect,17-03-2021
4515,19640,Não Aprovado pelo RH,17-03-2021
4515,25399,Encaminhado ao Requisitante,18-03-2021
4515,25282,Desistiu,12-03-2021
4515,25945,Prospect,06-04-2021
4515,25942,Prospect,06-04-2021
4516,25370,Não Aprovado pelo RH,17-03-2021
4516,25194,Não Aprovado pelo RH,10-03-2021
4516,25188,Não Aprovado pelo RH,10-03-2021
4516,24848,Encaminhado ao Requisitante,16-03-2021
4516,15562,Não Aprovado pelo RH,16-03-2021
4517,25267,Encaminhado ao Requisitante,19-03-2021
4517,24988,Prospect,19-03-2021
4517,1474,Prospect,24-05-2021
4518,25972,Inscrito,07-04-2021
4518,24541,Encaminhado ao Requisitante,12-04-2021
4518,2994,Prospect,12-04-2021
4519,26389,Prospect,30-04-2021
4519,26083,Encaminhado ao Requisitante,13-04-2021
4519,10694,Encaminhado ao Requisitante,03-05-2021
452,14610,Contratado pela Decision,22-03-2019
4520,25909,Não Aprovado pelo RH,03-04-2021
4521,25275,Encaminhado ao Requisitante,12-03-2021
4521,25274,Encaminhado ao Requisitante,12-03-2021
4521,25266,Encaminhado ao Requisitante,12-03-2021
4522,25026,Encaminhado ao Requisitante,11-03-2021
4522,24979,Encaminhado ao Requisitante,11-03-2021
4523,15395,Encaminhado ao Requisitante,12-03-2021
4523,19375,Encaminhado ao Requisitante,12-03-2021
4523,25229,Inscrito,11-03-2021
4523,22006,Encaminhado ao Requisitante,12-03-2021
4524,25229,Inscrito,11-03-2021
4524,23359,Contratado pela Decision,19-03-2021
4525,25340,Prospect,16-03-2021
4525,25252,Não Aprovado pelo Cliente,12-03-2021
4525,22411,Não Aprovado pelo Cliente,11-03-2021
4525,15468,Encaminhado ao Requisitante,11-03-2021
4525,13577,Não Aprovado pelo Cliente,12-03-2021
4525,10904,Prospect,16-03-2021
4525,8092,Encaminhado ao Requisitante,16-03-2021
4526,24554,Encaminhado ao Requisitante,05-05-2021
4526,24176,Não Aprovado pelo Cliente,07-04-2021
4526,14953,Não Aprovado pelo Cliente,07-04-2021
4526,7732,Encaminhado ao Requisitante,28-04-2021
4527,25220,Prospect,11-03-2021
4527,25228,Encaminhado ao Requisitante,11-03-2021
4527,25239,Não Aprovado pelo RH,11-03-2021
4527,25233,Encaminhado ao Requisitante,11-03-2021
4527,25231,Não Aprovado pelo RH,11-03-2021
4528,1662,Encaminhado ao Requisitante,23-03-2021
4528,14635,Encaminhado ao Requisitante,24-03-2021
4528,15100,Prospect,24-03-2021
4528,15245,Inscrito,29-03-2021
4528,25479,Prospect,22-03-2021
4528,25829,Inscrito,31-03-2021
4528,25832,Prospect,31-03-2021
4528,25915,Prospect,05-04-2021
4528,18348,Prospect,13-04-2021
4528,26049,Inscrito,10-04-2021
4528,25950,Inscrito,06-04-2021
4528,26475,Encaminhado ao Requisitante,05-05-2021
4528,26348,Inscrito,27-04-2021
4528,26310,Inscrito,25-04-2021
4528,21300,Encaminhado ao Requisitante,06-04-2021
4528,26147,Inscrito,15-04-2021
4528,26124,Encaminhado ao Requisitante,15-04-2021
4528,26095,Encaminhado ao Requisitante,14-04-2021
4528,26148,Encaminhado ao Requisitante,16-04-2021
4529,6317,Prospect,16-03-2021
4529,25353,Não Aprovado pelo RH,16-03-2021
4529,25352,Prospect,16-03-2021
4529,25351,Prospect,16-03-2021
4529,25350,Encaminhado ao Requisitante,16-03-2021
4529,25349,Encaminhado ao Requisitante,16-03-2021
4529,19925,Prospect,16-03-2021
4529,16243,Encaminhado ao Requisitante,16-03-2021
4529,25354,Prospect,16-03-2021
453,14611,Contratado pela Decision,20-03-2019
453,29107,Contratado pela Decision,20-03-2019
453,14610,Encaminhado ao Requisitante,20-03-2019
4530,25632,Encaminhado ao Requisitante,25-03-2021
4530,25529,Encaminhado ao Requisitante,22-03-2021
4531,25364,Contratado pela Decision,17-03-2021
4531,25360,Encaminhado ao Requisitante,17-03-2021
4533,26338,Contratado pela Decision,29-04-2021
4533,24645,Desistiu,27-04-2021
4534,21458,Encaminhado ao Requisitante,30-04-2021
4534,8838,Não Aprovado pelo Cliente,06-04-2021
4534,11132,Encaminhado ao Requisitante,28-04-2021
4534,12819,Não Aprovado pelo RH,19-03-2021
4534,13951,Prospect,27-04-2021
4534,26003,Não Aprovado pelo Cliente,08-04-2021
4534,25509,Desistiu,22-03-2021
4534,26205,Desistiu,23-04-2021
4534,26361,Documentação PJ,28-04-2021
4534,23913,Prospect,27-04-2021
4535,23387,Desistiu,18-03-2021
4535,25445,Desistiu,19-03-2021
4535,25519,Desistiu,22-03-2021
4535,25454,Não Aprovado pelo Requisitante,19-03-2021
4535,26338,Aprovado,27-04-2021
4535,22977,Contratado pela Decision,27-04-2021
